,image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id,count,fold,image,individual_id
1948,train1948,images/train1948.jpg,598,204,top,2017-08-07,2017-08-07 21:06:19,whale091,whale091-002,22,3,train1948.jpg,whale091
1949,train1949,images/train1949.jpg,626,253,top,2017-08-22,2017-08-22 23:08:59,whale080,whale080-002,9,2,train1949.jpg,whale080
1950,train1950,images/train1950.jpg,634,160,top,2017-08-05,2017-08-05 21:45:35,whale161,whale161-002,7,1,train1950.jpg,whale161
1951,train1951,images/train1951.jpg,325,116,top,2018-08-28,2018-08-28 02:16:33,whale092,whale092-000,11,1,train1951.jpg,whale092
1952,train1952,images/train1952.jpg,368,113,top,2018-08-30,2018-08-30 00:10:13,whale115,whale115-000,45,1,train1952.jpg,whale115
1953,train1953,images/train1953.jpg,488,155,top,2019-08-28,2019-08-28 12:27:25,whale155,whale155-003,49,1,train1953.jpg,whale155
1954,train1954,images/train1954.jpg,484,151,top,2019-08-29,2019-08-29 13:34:40,whale222,whale222-000,6,1,train1954.jpg,whale222
1955,train1955,images/train1955.jpg,458,156,top,2019-08-29,2019-08-29 14:26:11,whale334,whale334-000,12,1,train1955.jpg,whale334
1956,train1956,images/train1956.jpg,368,128,top,2017-08-07,2017-08-07 20:33:28,whale559,whale559-000,11,0,train1956.jpg,whale559
1957,train1957,images/train1957.jpg,432,139,top,2017-08-07,2017-08-07 20:40:02,whale084,whale084-000,21,1,train1957.jpg,whale084
1958,train1958,images/train1958.jpg,591,203,top,2018-08-10,2018-08-10 23:43:05,whale097,whale097-000,17,1,train1958.jpg,whale097
1959,train1959,images/train1959.jpg,380,161,top,2019-08-29,2019-08-29 14:16:41,whale566,whale566-000,3,0,train1959.jpg,whale566
1960,train1960,images/train1960.jpg,275,65,top,2019-07-30,2019-07-30 20:14:22,whale303,whale303-001,7,1,train1960.jpg,whale303
1961,train1961,images/train1961.jpg,553,159,top,2018-08-12,2018-08-12 01:36:58,whale406,whale406-002,14,1,train1961.jpg,whale406
1962,train1962,images/train1962.jpg,190,1290,right,2017-08-07,2017-08-07 20:34:44,whale238,whale238-001,17,2,train1962.jpg,whale238
1963,train1963,images/train1963.jpg,616,206,top,2017-08-19,2017-08-19 21:40:12,whale002,whale002-001,4,1,train1963.jpg,whale002
1964,train1964,images/train1964.jpg,177,74,top,2019-08-26,2019-08-26 11:08:43,whale270,whale270-000,5,2,train1964.jpg,whale270
1965,train1965,images/train1965.jpg,462,140,top,2019-08-26,2019-08-26 10:32:25,whale118,whale118-002,33,1,train1965.jpg,whale118
1966,train1966,images/train1966.jpg,341,95,top,2019-07-30,2019-07-30 11:47:22,whale297,whale297-000,5,2,train1966.jpg,whale297
1967,train1967,images/train1967.jpg,547,176,top,2017-08-04,2017-08-04 21:16:08,whale276,whale276-002,11,1,train1967.jpg,whale276
1968,train1968,images/train1968.jpg,364,2102,right,2017-08-05,2017-08-05 20:44:40,whale567,whale567-000,2,2,train1968.jpg,whale567
1969,train1969,images/train1969.jpg,428,163,top,2019-08-28,2019-08-28 12:45:14,whale075,whale075-002,43,1,train1969.jpg,whale075
1970,train1970,images/train1970.jpg,256,105,top,2019-08-31,2019-08-31 23:34:24,whale077,whale077-000,58,1,train1970.jpg,whale077
1971,train1971,images/train1971.jpg,391,157,top,2018-08-09,2018-08-09 18:55:19,whale205,whale205-000,19,2,train1971.jpg,whale205
1972,train1972,images/train1972.jpg,298,110,top,2019-08-26,2019-08-26 10:44:05,whale056,whale056-000,16,2,train1972.jpg,whale056
1973,train1973,images/train1973.jpg,676,255,top,2018-08-30,2018-08-30 00:24:17,whale010,whale010-000,77,1,train1973.jpg,whale010
1974,train1974,images/train1974.jpg,465,166,top,2019-08-26,2019-08-26 09:40:48,whale148,whale148-001,22,1,train1974.jpg,whale148
1975,train1975,images/train1975.jpg,731,205,top,2018-08-10,2018-08-10 22:45:53,whale110,whale110-000,38,2,train1975.jpg,whale110
1976,train1976,images/train1976.jpg,536,1887,left,2017-08-07,2017-08-07 21:54:50,whale560,whale560-000,7,1,train1976.jpg,whale560
1977,train1977,images/train1977.jpg,385,149,top,2019-08-29,2019-08-29 13:18:46,whale010,whale010-001,77,1,train1977.jpg,whale010
1978,train1978,images/train1978.jpg,659,190,top,2018-08-08,2018-08-08 19:22:12,whale341,whale341-000,15,1,train1978.jpg,whale341
1979,train1979,images/train1979.jpg,562,164,top,2018-08-30,2018-08-30 00:24:54,whale073,whale073-000,54,1,train1979.jpg,whale073
1980,train1980,images/train1980.jpg,187,46,top,2019-08-05,2019-08-05 18:18:53,whale112,whale112-000,37,1,train1980.jpg,whale112
1981,train1981,images/train1981.jpg,232,100,top,2019-08-28,2019-08-28 12:30:49,whale490,whale490-000,17,0,train1981.jpg,whale490
1982,train1982,images/train1982.jpg,391,125,top,2019-08-28,2019-08-28 12:27:06,whale360,whale360-000,12,1,train1982.jpg,whale360
1983,train1983,images/train1983.jpg,319,105,top,2018-08-30,2018-08-30 00:40:11,whale066,whale066-001,92,1,train1983.jpg,whale066
1984,train1984,images/train1984.jpg,520,149,top,2019-08-29,2019-08-29 13:16:29,whale024,whale024-000,50,1,train1984.jpg,whale024
1985,train1985,images/train1985.jpg,404,118,top,2019-08-28,2019-08-28 11:48:53,whale162,whale162-001,20,2,train1985.jpg,whale162
1986,train1986,images/train1986.jpg,283,113,top,2019-08-26,2019-08-26 09:56:40,whale330,whale330-000,15,1,train1986.jpg,whale330
1987,train1987,images/train1987.jpg,587,190,top,2019-09-27,2019-09-27 14:33:37,whale036,whale036-001,73,1,train1987.jpg,whale036
1988,train1988,images/train1988.jpg,530,189,top,2017-08-07,2017-08-07 22:11:14,whale487,whale487-000,3,1,train1988.jpg,whale487
1989,train1989,images/train1989.jpg,423,170,top,2019-08-26,2019-08-26 11:35:27,whale473,whale473-000,10,0,train1989.jpg,whale473
1990,train1990,images/train1990.jpg,583,194,top,2019-08-29,2019-08-29 14:04:59,whale015,whale015-000,100,1,train1990.jpg,whale015
1991,train1991,images/train1991.jpg,382,135,top,2017-08-06,2017-08-06 20:23:44,whale293,whale293-000,4,1,train1991.jpg,whale293
1992,train1992,images/train1992.jpg,513,158,top,2018-08-10,2018-08-10 23:26:50,whale055,whale055-001,23,2,train1992.jpg,whale055
1993,train1993,images/train1993.jpg,358,161,top,2018-08-09,2018-08-09 19:10:55,whale477,whale477-000,7,0,train1993.jpg,whale477
1994,train1994,images/train1994.jpg,200,95,top,2019-08-28,2019-08-28 12:30:23,whale045,whale045-000,19,2,train1994.jpg,whale045
1995,train1995,images/train1995.jpg,317,120,top,2019-08-05,2019-08-05 17:37:47,whale104,whale104-000,4,1,train1995.jpg,whale104
1996,train1996,images/train1996.jpg,525,189,top,2019-08-28,2019-08-28 12:26:25,whale053,whale053-000,42,1,train1996.jpg,whale053
1997,train1997,images/train1997.jpg,729,257,top,2018-08-09,2018-08-09 00:24:20,whale098,whale098-002,22,0,train1997.jpg,whale098
1998,train1998,images/train1998.jpg,477,154,top,2017-08-07,2017-08-07 20:05:26,whale315,whale315-000,15,1,train1998.jpg,whale315
1999,train1999,images/train1999.jpg,447,173,top,2019-08-28,2019-08-28 12:43:02,whale281,whale281-000,16,1,train1999.jpg,whale281
2000,train2000,images/train2000.jpg,369,147,top,2019-09-01,2019-09-01 00:32:24,whale568,whale568-000,6,0,train2000.jpg,whale568
2001,train2001,images/train2001.jpg,405,153,top,2019-08-28,2019-08-28 12:44:52,whale037,whale037-000,32,0,train2001.jpg,whale037
2002,train2002,images/train2002.jpg,474,152,top,2017-08-05,2017-08-05 22:34:39,whale038,whale038-000,8,2,train2002.jpg,whale038
2003,train2003,images/train2003.jpg,271,136,top,2017-08-04,2017-08-04 20:49:26,whale491,whale491-000,3,3,train2003.jpg,whale491
2004,train2004,images/train2004.jpg,463,155,top,2017-08-07,2017-08-07 20:34:19,whale062,whale062-003,76,1,train2004.jpg,whale062
2005,train2005,images/train2005.jpg,449,169,top,2017-08-19,2017-08-19 21:53:31,whale569,whale569-000,1,0,train2005.jpg,whale569
2006,train2006,images/train2006.jpg,346,139,top,2018-08-30,2018-08-30 00:24:09,whale059,whale059-000,39,1,train2006.jpg,whale059
2007,train2007,images/train2007.jpg,707,238,top,2018-08-25,2018-08-25 22:50:48,whale013,whale013-001,51,1,train2007.jpg,whale013
2008,train2008,images/train2008.jpg,472,163,top,2017-08-03,2017-08-03 18:21:24,whale272,whale272-003,16,1,train2008.jpg,whale272
2009,train2009,images/train2009.jpg,501,179,top,2019-08-29,2019-08-29 12:45:30,whale118,whale118-006,33,1,train2009.jpg,whale118
2010,train2010,images/train2010.jpg,383,1792,right,2017-08-04,2017-08-04 19:46:53,whale379,whale379-001,2,2,train2010.jpg,whale379
2011,train2011,images/train2011.jpg,172,1447,right,2017-08-07,2017-08-07 20:33:59,whale206,whale206-001,13,2,train2011.jpg,whale206
2012,train2012,images/train2012.jpg,429,95,top,2019-08-26,2019-08-26 09:35:02,whale036,whale036-000,73,1,train2012.jpg,whale036
2013,train2013,images/train2013.jpg,589,158,top,2019-08-26,2019-08-26 09:35:01,whale036,whale036-000,73,1,train2013.jpg,whale036
2014,train2014,images/train2014.jpg,456,105,top,2019-08-26,2019-08-26 09:35:42,whale036,whale036-000,73,1,train2014.jpg,whale036
2015,train2015,images/train2015.jpg,243,108,top,2019-09-01,2019-09-01 00:10:43,whale220,whale220-000,9,1,train2015.jpg,whale220
2016,train2016,images/train2016.jpg,428,100,top,2019-08-29,2019-08-29 13:16:21,whale015,whale015-000,100,1,train2016.jpg,whale015
2017,train2017,images/train2017.jpg,347,83,top,2019-08-26,2019-08-26 10:44:39,whale087,whale087-001,25,2,train2017.jpg,whale087
2018,train2018,images/train2018.jpg,531,149,top,2019-08-31,2019-08-31 20:44:52,whale077,whale077-002,58,1,train2018.jpg,whale077
2019,train2019,images/train2019.jpg,368,1984,right,2017-08-04,2017-08-04 19:32:56,whale012,whale012-002,11,2,train2019.jpg,whale012
2020,train2020,images/train2020.jpg,405,106,top,2019-08-31,2019-08-31 20:44:53,whale077,whale077-002,58,1,train2020.jpg,whale077
2021,train2021,images/train2021.jpg,540,173,top,2018-08-30,2018-08-30 00:56:44,whale500,whale500-000,4,2,train2021.jpg,whale500
2022,train2022,images/train2022.jpg,521,197,top,2017-08-19,2017-08-19 20:11:09,whale272,whale272-004,16,1,train2022.jpg,whale272
2023,train2023,images/train2023.jpg,446,161,top,2017-08-07,2017-08-07 21:09:41,whale385,whale385-001,8,1,train2023.jpg,whale385
2024,train2024,images/train2024.jpg,393,99,top,2018-08-30,2018-08-30 00:38:53,whale570,whale570-000,3,1,train2024.jpg,whale570
2025,train2025,images/train2025.jpg,577,200,top,2018-08-25,2018-08-25 22:37:56,whale188,whale188-000,7,1,train2025.jpg,whale188
2026,train2026,images/train2026.jpg,662,238,top,2018-08-08,2018-08-08 19:17:43,whale082,whale082-001,62,1,train2026.jpg,whale082
2027,train2027,images/train2027.jpg,295,107,top,2018-08-30,2018-08-30 00:41:22,whale217,whale217-001,10,1,train2027.jpg,whale217
2028,train2028,images/train2028.jpg,456,199,top,2019-08-05,2019-08-05 18:17:22,whale112,whale112-000,37,2,train2028.jpg,whale112
2029,train2029,images/train2029.jpg,595,161,top,2019-08-28,2019-08-28 12:28:31,whale108,whale108-001,38,1,train2029.jpg,whale108
2030,train2030,images/train2030.jpg,457,198,top,2017-08-05,2017-08-05 20:47:00,whale367,whale367-000,7,0,train2030.jpg,whale367
2031,train2031,images/train2031.jpg,616,210,top,2018-08-09,2018-08-09 00:24:14,whale098,whale098-002,22,1,train2031.jpg,whale098
2032,train2032,images/train2032.jpg,345,77,top,2019-08-26,2019-08-26 09:34:57,whale036,whale036-000,73,1,train2032.jpg,whale036
2033,train2033,images/train2033.jpg,336,131,top,2019-08-26,2019-08-26 09:45:32,whale195,whale195-001,24,2,train2033.jpg,whale195
2034,train2034,images/train2034.jpg,231,86,top,2019-08-26,2019-08-26 10:44:12,whale387,whale387-000,2,3,train2034.jpg,whale387
2035,train2035,images/train2035.jpg,374,124,top,2019-08-28,2019-08-28 12:31:59,whale108,whale108-001,38,1,train2035.jpg,whale108
2036,train2036,images/train2036.jpg,441,161,top,2019-08-26,2019-08-26 10:44:09,whale087,whale087-001,25,2,train2036.jpg,whale087
2037,train2037,images/train2037.jpg,204,83,top,2017-08-03,2017-08-03 18:21:14,whale196,whale196-001,8,0,train2037.jpg,whale196
2038,train2038,images/train2038.jpg,408,144,top,2019-08-29,2019-08-29 13:07:56,whale015,whale015-000,100,1,train2038.jpg,whale015
2039,train2039,images/train2039.jpg,266,104,top,2019-08-31,2019-08-31 21:33:41,whale496,whale496-001,12,0,train2039.jpg,whale496
2040,train2040,images/train2040.jpg,367,117,top,2017-08-07,2017-08-07 19:47:25,whale035,whale035-006,40,1,train2040.jpg,whale035
2041,train2041,images/train2041.jpg,724,242,top,2018-08-08,2018-08-08 19:24:02,whale036,whale036-002,73,1,train2041.jpg,whale036
2042,train2042,images/train2042.jpg,427,136,top,2017-08-04,2017-08-04 19:47:57,whale260,whale260-001,3,3,train2042.jpg,whale260
2043,train2043,images/train2043.jpg,376,115,top,2018-08-10,2018-08-10 22:15:08,whale055,whale055-001,23,2,train2043.jpg,whale055
2044,train2044,images/train2044.jpg,498,169,top,2019-08-28,2019-08-28 12:07:20,whale009,whale009-001,34,1,train2044.jpg,whale009
2045,train2045,images/train2045.jpg,136,1120,right,2017-08-07,2017-08-07 19:43:49,whale058,whale058-000,5,1,train2045.jpg,whale058
2046,train2046,images/train2046.jpg,354,136,top,2017-08-05,2017-08-05 20:46:04,whale571,whale571-000,3,0,train2046.jpg,whale571
2047,train2047,images/train2047.jpg,812,292,top,2018-08-30,2018-08-30 00:21:35,whale010,whale010-000,77,1,train2047.jpg,whale010
2048,train2048,images/train2048.jpg,624,195,top,2017-08-07,2017-08-07 21:27:26,whale414,whale414-000,12,1,train2048.jpg,whale414
2049,train2049,images/train2049.jpg,184,1060,left,2017-08-04,2017-08-04 20:46:14,whale016,whale016-001,5,1,train2049.jpg,whale016
2050,train2050,images/train2050.jpg,668,237,top,2018-08-09,2018-08-09 19:02:05,whale061,whale061-000,12,1,train2050.jpg,whale061
2051,train2051,images/train2051.jpg,464,162,top,2018-08-09,2018-08-09 19:42:34,whale472,whale472-000,3,1,train2051.jpg,whale472
2052,train2052,images/train2052.jpg,569,258,top,2018-08-25,2018-08-25 23:46:16,whale478,whale478-000,6,1,train2052.jpg,whale478
2053,train2053,images/train2053.jpg,601,259,top,2018-08-09,2018-08-09 18:53:59,whale022,whale022-001,49,1,train2053.jpg,whale022
2054,train2054,images/train2054.jpg,428,146,top,2019-08-29,2019-08-29 13:50:17,whale009,whale009-000,34,1,train2054.jpg,whale009
2055,train2055,images/train2055.jpg,277,60,top,2019-08-26,2019-08-26 10:12:42,whale027,whale027-000,24,2,train2055.jpg,whale027
2056,train2056,images/train2056.jpg,420,130,top,2018-08-10,2018-08-10 22:11:37,whale072,whale072-003,21,1,train2056.jpg,whale072
2057,train2057,images/train2057.jpg,539,199,top,2018-08-25,2018-08-25 22:06:28,whale013,whale013-001,51,1,train2057.jpg,whale013
2058,train2058,images/train2058.jpg,561,216,top,2018-08-10,2018-08-10 22:30:14,whale307,whale307-003,39,1,train2058.jpg,whale307
2059,train2059,images/train2059.jpg,484,164,top,2018-08-09,2018-08-09 19:28:34,whale116,whale116-001,14,1,train2059.jpg,whale116
2060,train2060,images/train2060.jpg,224,100,top,2019-08-28,2019-08-28 10:50:46,whale192,whale192-000,4,2,train2060.jpg,whale192
2061,train2061,images/train2061.jpg,562,137,top,2017-08-05,2017-08-05 21:56:36,whale093,whale093-007,106,2,train2061.jpg,whale093
2062,train2062,images/train2062.jpg,523,2512,right,2017-08-03,2017-08-03 18:20:48,whale572,whale572-000,2,2,train2062.jpg,whale572
2063,train2063,images/train2063.jpg,641,209,top,2018-08-25,2018-08-25 22:19:12,whale259,whale259-000,22,2,train2063.jpg,whale259
2064,train2064,images/train2064.jpg,550,190,top,2019-08-05,2019-08-05 18:14:47,whale573,whale573-000,3,0,train2064.jpg,whale573
2065,train2065,images/train2065.jpg,581,179,top,2018-08-09,2018-08-09 19:38:00,whale229,whale229-000,19,2,train2065.jpg,whale229
2066,train2066,images/train2066.jpg,604,212,top,2018-08-30,2018-08-30 00:30:06,whale073,whale073-000,54,1,train2066.jpg,whale073
2067,train2067,images/train2067.jpg,426,154,top,2019-08-26,2019-08-26 10:13:57,whale028,whale028-004,59,2,train2067.jpg,whale028
2068,train2068,images/train2068.jpg,307,131,top,2018-08-30,2018-08-30 00:02:33,whale122,whale122-000,19,2,train2068.jpg,whale122
2069,train2069,images/train2069.jpg,422,169,top,2018-08-25,2018-08-25 22:20:36,whale028,whale028-000,59,2,train2069.jpg,whale028
2070,train2070,images/train2070.jpg,391,109,top,2019-08-29,2019-08-29 13:07:58,whale024,whale024-000,50,1,train2070.jpg,whale024
2071,train2071,images/train2071.jpg,428,159,top,2019-08-31,2019-08-31 20:51:51,whale126,whale126-000,31,2,train2071.jpg,whale126
2072,train2072,images/train2072.jpg,384,2312,right,2017-08-03,2017-08-03 19:52:47,whale213,whale213-001,7,1,train2072.jpg,whale213
2073,train2073,images/train2073.jpg,535,123,top,2019-08-29,2019-08-29 12:46:22,whale189,whale189-000,61,1,train2073.jpg,whale189
2074,train2074,images/train2074.jpg,473,3106,left,2017-08-07,2017-08-07 22:44:06,whale289,whale289-001,5,3,train2074.jpg,whale289
2075,train2075,images/train2075.jpg,381,133,top,2019-08-26,2019-08-26 11:51:00,whale085,whale085-000,6,2,train2075.jpg,whale085
2076,train2076,images/train2076.jpg,427,160,top,2019-08-26,2019-08-26 10:44:20,whale163,whale163-000,8,1,train2076.jpg,whale163
2077,train2077,images/train2077.jpg,320,87,top,2019-08-30,2019-08-30 15:23:14,whale457,whale457-000,2,4,train2077.jpg,whale457
2078,train2078,images/train2078.jpg,514,215,top,2017-08-19,2017-08-19 22:00:16,whale141,whale141-002,6,1,train2078.jpg,whale141
2079,train2079,images/train2079.jpg,419,143,top,2018-08-08,2018-08-08 23:44:02,whale522,whale522-000,4,2,train2079.jpg,whale522
2080,train2080,images/train2080.jpg,436,168,top,2019-08-28,2019-08-28 12:26:16,whale053,whale053-000,42,1,train2080.jpg,whale053
2081,train2081,images/train2081.jpg,305,119,top,2019-08-28,2019-08-28 12:16:03,whale300,whale300-000,11,1,train2081.jpg,whale300
2082,train2082,images/train2082.jpg,392,1744,left,2017-08-05,2017-08-05 21:24:35,whale006,whale006-002,6,3,train2082.jpg,whale006
2083,train2083,images/train2083.jpg,528,176,top,2018-08-30,2018-08-30 00:29:43,whale169,whale169-003,32,1,train2083.jpg,whale169
2084,train2084,images/train2084.jpg,399,121,top,2019-08-26,2019-08-26 11:39:41,whale067,whale067-005,49,1,train2084.jpg,whale067
2085,train2085,images/train2085.jpg,287,116,top,2019-08-05,2019-08-05 16:36:34,whale574,whale574-000,6,0,train2085.jpg,whale574
2086,train2086,images/train2086.jpg,497,188,top,2018-08-10,2018-08-10 22:17:18,whale217,whale217-000,10,2,train2086.jpg,whale217
2087,train2087,images/train2087.jpg,560,215,top,2017-08-19,2017-08-19 21:44:48,whale169,whale169-004,32,1,train2087.jpg,whale169
2088,train2088,images/train2088.jpg,289,61,top,2019-08-31,2019-08-31 23:35:13,whale143,whale143-001,39,1,train2088.jpg,whale143
2089,train2089,images/train2089.jpg,386,108,top,2019-07-30,2019-07-30 11:24:29,whale307,whale307-002,39,1,train2089.jpg,whale307
2090,train2090,images/train2090.jpg,585,192,top,2017-08-04,2017-08-04 20:32:30,whale041,whale041-003,26,1,train2090.jpg,whale041
2091,train2091,images/train2091.jpg,436,175,top,2019-08-28,2019-08-28 12:12:40,whale108,whale108-001,38,1,train2091.jpg,whale108
2092,train2092,images/train2092.jpg,428,154,top,2017-08-07,2017-08-07 20:22:29,whale486,whale486-002,13,1,train2092.jpg,whale486
2093,train2093,images/train2093.jpg,777,275,top,2018-08-28,2018-08-28 02:12:33,whale189,whale189-007,61,1,train2093.jpg,whale189
2094,train2094,images/train2094.jpg,291,103,top,2019-09-01,2019-09-01 01:08:07,whale314,whale314-000,2,4,train2094.jpg,whale314
2095,train2095,images/train2095.jpg,599,202,top,2017-08-19,2017-08-19 20:59:13,whale162,whale162-002,20,2,train2095.jpg,whale162
